x,y,vx,vy,paddle.y
740,126.12661931551742,-15,-0.07368207808119147,136
725,126.05293723743623,-15,-0.07368207808119147,135
710,125.97925515935503,-15,-0.07368207808119147,133
695,125.90557308127384,-15,-0.07368207808119147,131
680,125.83189100319265,-15,-0.07368207808119147,130
665,125.75820892511146,-15,-0.07368207808119147,127
650,125.68452684703027,-15,-0.07368207808119147,126
635,125.61084476894908,-15,-0.07368207808119147,124
620,125.53716269086789,-15,-0.07368207808119147,123
605,125.4634806127867,-15,-0.07368207808119147,121
590,125.3897985347055,-15,-0.07368207808119147,120
575,125.31611645662431,-15,-0.07368207808119147,119
560,125.24243437854312,-15,-0.07368207808119147,117
545,125.16875230046193,-15,-0.07368207808119147,115
530,125.09507022238074,-15,-0.07368207808119147,113
515,125.02138814429955,-15,-0.07368207808119147,112
500,124.94770606621836,-15,-0.07368207808119147,109
485,124.87402398813717,-15,-0.07368207808119147,108
470,124.80034191005598,-15,-0.07368207808119147,106
455,124.72665983197479,-15,-0.07368207808119147,104
440,124.6529777538936,-15,-0.07368207808119147,102
425,124.5792956758124,-15,-0.07368207808119147,100
410,124.50561359773121,-15,-0.07368207808119147,96
395,124.43193151965002,-15,-0.07368207808119147,95
380,124.35824944156883,-15,-0.07368207808119147,91
365,124.28456736348764,-15,-0.07368207808119147,89
350,124.21088528540645,-15,-0.07368207808119147,87
335,124.13720320732526,-15,-0.07368207808119147,85
320,124.06352112924407,-15,-0.07368207808119147,84
305,123.98983905116287,-15,-0.07368207808119147,81
290,123.91615697308168,-15,-0.07368207808119147,80
275,123.84247489500049,-15,-0.07368207808119147,79
260,123.7687928169193,-15,-0.07368207808119147,78
245,123.69511073883811,-15,-0.07368207808119147,77
230,123.62142866075692,-15,-0.07368207808119147,77
215,123.54774658267573,-15,-0.07368207808119147,77
200,123.47406450459454,-15,-0.07368207808119147,77
185,123.40038242651335,-15,-0.07368207808119147,77
170,123.32670034843215,-15,-0.07368207808119147,77
155,123.25301827035096,-15,-0.07368207808119147,77
140,123.17933619226977,-15,-0.07368207808119147,77
125,123.10565411418858,-15,-0.07368207808119147,78
110,123.03197203610739,-15,-0.07368207808119147,79
95,122.9582899580262,-15,-0.07368207808119147,80
80,122.88460787994501,-15,-0.07368207808119147,81
65,122.81092580186382,-15,-0.07368207808119147,83
50,122.73724372378263,-15,-0.07368207808119147,86
50,122.73724372378263,15,-4.239984501926384,87
65,118.49725922185624,15,-4.239984501926384,88
80,114.25727471992985,15,-4.239984501926384,91
95,110.01729021800347,15,-4.239984501926384,92
110,105.77730571607708,15,-4.239984501926384,94
125,101.5373212141507,15,-4.239984501926384,95
140,97.29733671222431,15,-4.239984501926384,95
155,93.05735221029792,15,-4.239984501926384,97
170,88.81736770837153,15,-4.239984501926384,97
185,84.57738320644515,15,-4.239984501926384,97
200,80.33739870451876,15,-4.239984501926384,97
215,76.09741420259238,15,-4.239984501926384,97
230,71.85742970066599,15,-4.239984501926384,97
245,67.6174451987396,15,-4.239984501926384,97
260,63.377460696813216,15,-4.239984501926384,97
275,59.13747619488683,15,-4.239984501926384,97
290,54.89749169296044,15,-4.239984501926384,97
305,50.65750719103406,15,-4.239984501926384,97
320,46.41752268910767,15,-4.239984501926384,97
335,42.177538187181284,15,-4.239984501926384,97
350,37.9375536852549,15,-4.239984501926384,97
365,33.69756918332851,15,-4.239984501926384,97
380,29.45758468140213,15,-4.239984501926384,97
395,25.217600179475745,15,-4.239984501926384,97
410,20.977615677549363,15,-4.239984501926384,97
425,16.73763117562298,15,-4.239984501926384,97
425,16.73763117562298,15,4.239984501926384,97
440,20.977615677549363,15,4.239984501926384,97
455,25.217600179475745,15,4.239984501926384,97
470,29.45758468140213,15,4.239984501926384,97
485,33.69756918332851,15,4.239984501926384,97
500,37.9375536852549,15,4.239984501926384,97
515,42.177538187181284,15,4.239984501926384,97
530,46.41752268910767,15,4.239984501926384,97
545,50.65750719103406,15,4.239984501926384,97
560,54.89749169296044,15,4.239984501926384,97
575,59.13747619488683,15,4.239984501926384,97
590,63.377460696813216,15,4.239984501926384,97
605,67.6174451987396,15,4.239984501926384,97
620,71.85742970066599,15,4.239984501926384,97
635,76.09741420259238,15,4.239984501926384,97
650,80.33739870451876,15,4.239984501926384,97
665,84.57738320644515,15,4.239984501926384,97
680,88.81736770837153,15,4.239984501926384,97
695,93.05735221029792,15,4.239984501926384,97
710,97.29733671222431,15,4.239984501926384,97
725,101.5373212141507,15,4.239984501926384,97
740,105.77730571607708,15,4.239984501926384,97
755,110.01729021800347,15,4.239984501926384,97
770,114.25727471992985,15,4.239984501926384,97
785,118.49725922185624,15,4.239984501926384,97
800,122.73724372378263,15,4.239984501926384,97
815,126.97722822570901,15,4.239984501926384,97
830,131.2172127276354,15,4.239984501926384,97
845,135.45719722956179,15,4.239984501926384,97
860,139.69718173148817,15,4.239984501926384,97
875,143.93716623341456,15,4.239984501926384,97
890,148.17715073534094,15,4.239984501926384,97
905,152.41713523726733,15,4.239984501926384,97
920,156.65711973919372,15,4.239984501926384,97
935,160.8971042411201,15,4.239984501926384,97
950,165.1370887430465,15,4.239984501926384,97
965,169.37707324497288,15,4.239984501926384,97
980,173.61705774689926,15,4.239984501926384,97
995,177.85704224882565,15,4.239984501926384,97
1010,182.09702675075204,15,4.239984501926384,97
1025,186.33701125267842,15,4.239984501926384,97
1040,190.5769957546048,15,4.239984501926384,97
1055,194.8169802565312,15,4.239984501926384,97
1070,199.05696475845758,15,4.239984501926384,97
1085,203.29694926038397,15,4.239984501926384,97
1100,207.53693376231035,15,4.239984501926384,97
1115,211.77691826423674,15,4.239984501926384,97
1130,216.01690276616313,15,4.239984501926384,97
1145,220.2568872680895,15,4.239984501926384,97
1160,224.4968717700159,15,4.239984501926384,97
1175,228.7368562719423,15,4.239984501926384,97
1190,232.97684077386867,15,4.239984501926384,97
1205,237.21682527579506,15,4.239984501926384,97
1220,241.45680977772145,15,4.239984501926384,97
1235,245.69679427964783,15,4.239984501926384,97
1250,249.93677878157422,15,4.239984501926384,97
1265,254.1767632835006,15,4.239984501926384,97
1280,258.416747785427,15,4.239984501926384,97
1295,262.65673228735335,15,4.239984501926384,97
1310,266.8967167892797,15,4.239984501926384,97
1325,271.13670129120607,15,4.239984501926384,97
1325,271.13670129120607,-15,4.239984501926384,97
1310,275.3766857931324,-15,4.239984501926384,108
1295,279.6166702950588,-15,4.239984501926384,117
1280,283.85665479698514,-15,4.239984501926384,123
1265,288.0966392989115,-15,4.239984501926384,134
1250,292.33662380083786,-15,4.239984501926384,143
1235,296.5766083027642,-15,4.239984501926384,154
1220,300.8165928046906,-15,4.239984501926384,162
1205,305.05657730661693,-15,4.239984501926384,170
1190,309.2965618085433,-15,4.239984501926384,180
1175,313.53654631046965,-15,4.239984501926384,186
1160,317.776530812396,-15,4.239984501926384,194
1325,325,-15,2,5
1310,327,-15,2,5
1295,329,-15,2,5
1280,331,-15,2,5
1265,333,-15,2,5
1250,335,-15,2,5
1235,337,-15,2,17
1220,339,-15,2,55
1205,341,-15,2,76
1190,343,-15,2,93
1175,345,-15,2,134
1160,347,-15,2,165
1145,349,-15,2,189
1130,351,-15,2,189
1115,353,-15,2,189
1100,355,-15,2,189
1085,357,-15,2,189
1070,359,-15,2,189
1055,361,-15,2,189
1040,363,-15,2,189
1025,365,-15,2,189
1010,367,-15,2,189
995,369,-15,2,189
980,371,-15,2,189
965,373,-15,2,189
950,375,-15,2,189
935,377,-15,2,189
920,379,-15,2,189
905,381,-15,2,189
890,383,-15,2,189
875,385,-15,2,189
860,387,-15,2,189
845,389,-15,2,189
830,391,-15,2,189
815,393,-15,2,189
800,395,-15,2,189
785,397,-15,2,189
770,399,-15,2,196
755,401,-15,2,206
740,403,-15,2,218
725,405,-15,2,228
710,407,-15,2,238
695,409,-15,2,252
680,411,-15,2,259
665,413,-15,2,266
650,415,-15,2,271
635,417,-15,2,275
620,419,-15,2,283
605,421,-15,2,288
590,423,-15,2,294
575,425,-15,2,302
560,427,-15,2,306
545,429,-15,2,309
530,431,-15,2,314
515,433,-15,2,318
500,435,-15,2,325
485,437,-15,2,331
470,439,-15,2,338
455,441,-15,2,348
440,443,-15,2,352
425,445,-15,2,356
410,447,-15,2,360
395,449,-15,2,364
380,451,-15,2,368
365,453,-15,2,370
350,455,-15,2,372
335,457,-15,2,375
320,459,-15,2,377
305,461,-15,2,380
290,463,-15,2,382
275,465,-15,2,385
260,467,-15,2,390
245,469,-15,2,394
230,471,-15,2,397
215,473,-15,2,405
200,475,-15,2,409
185,477,-15,2,417
170,479,-15,2,421
155,481,-15,2,427
140,483,-15,2,434
125,485,-15,2,439
110,487,-15,2,444
95,489,-15,2,446
80,491,-15,2,449
65,493,-15,2,452
50,495,-15,2,454
50,495,15,-3.8353597506733643,456
65,491.1646402493266,15,-3.8353597506733643,457
80,487.32928049865325,15,-3.8353597506733643,457
95,483.49392074797987,15,-3.8353597506733643,457
110,479.6585609973065,15,-3.8353597506733643,457
125,475.8232012466331,15,-3.8353597506733643,457
140,471.98784149595974,15,-3.8353597506733643,457
155,468.15248174528637,15,-3.8353597506733643,457
170,464.317121994613,15,-3.8353597506733643,457
185,460.4817622439396,15,-3.8353597506733643,457
200,456.64640249326624,15,-3.8353597506733643,457
215,452.81104274259286,15,-3.8353597506733643,457
230,448.9756829919195,15,-3.8353597506733643,457
245,445.1403232412461,15,-3.8353597506733643,457
260,441.30496349057273,15,-3.8353597506733643,457
275,437.46960373989936,15,-3.8353597506733643,457
290,433.634243989226,15,-3.8353597506733643,457
305,429.7988842385526,15,-3.8353597506733643,457
320,425.9635244878792,15,-3.8353597506733643,457
335,422.12816473720585,15,-3.8353597506733643,457
350,418.2928049865325,15,-3.8353597506733643,457
365,414.4574452358591,15,-3.8353597506733643,457
380,410.6220854851857,15,-3.8353597506733643,457
395,406.78672573451234,15,-3.8353597506733643,457
410,402.95136598383897,15,-3.8353597506733643,457
425,399.1160062331656,15,-3.8353597506733643,457
440,395.2806464824922,15,-3.8353597506733643,457
455,391.44528673181884,15,-3.8353597506733643,457
470,387.60992698114546,15,-3.8353597506733643,457
485,383.7745672304721,15,-3.8353597506733643,457
500,379.9392074797987,15,-3.8353597506733643,457
515,376.10384772912533,15,-3.8353597506733643,457
530,372.26848797845196,15,-3.8353597506733643,457
545,368.4331282277786,15,-3.8353597506733643,457
560,364.5977684771052,15,-3.8353597506733643,457
575,360.76240872643183,15,-3.8353597506733643,457
590,356.92704897575845,15,-3.8353597506733643,457
605,353.0916892250851,15,-3.8353597506733643,457
620,349.2563294744117,15,-3.8353597506733643,457
635,345.4209697237383,15,-3.8353597506733643,457
650,341.58560997306495,15,-3.8353597506733643,457
665,337.75025022239157,15,-3.8353597506733643,457
680,333.9148904717182,15,-3.8353597506733643,457
695,330.0795307210448,15,-3.8353597506733643,457
710,326.24417097037144,15,-3.8353597506733643,448
725,322.40881121969807,15,-3.8353597506733643,438
740,318.5734514690247,15,-3.8353597506733643,418
755,314.7380917183513,15,-3.8353597506733643,399
770,310.90273196767794,15,-3.8353597506733643,386
785,307.06737221700456,15,-3.8353597506733643,375
800,303.2320124663312,15,-3.8353597506733643,368
815,299.3966527156578,15,-3.8353597506733643,356
830,295.56129296498443,15,-3.8353597506733643,348
845,291.72593321431106,15,-3.8353597506733643,338
860,287.8905734636377,15,-3.8353597506733643,330
875,284.0552137129643,15,-3.8353597506733643,327
890,280.2198539622909,15,-3.8353597506733643,323
905,276.38449421161755,15,-3.8353597506733643,319
920,272.5491344609442,15,-3.8353597506733643,317
935,268.7137747102708,15,-3.8353597506733643,317
950,264.8784149595974,15,-3.8353597506733643,317
965,261.04305520892405,15,-3.8353597506733643,317
980,257.20769545825067,15,-3.8353597506733643,317
995,253.3723357075773,15,-3.8353597506733643,317
1010,249.53697595690392,15,-3.8353597506733643,317
1025,245.70161620623054,15,-3.8353597506733643,317
1040,241.86625645555716,15,-3.8353597506733643,317
1055,238.0308967048838,15,-3.8353597506733643,317
1070,234.1955369542104,15,-3.8353597506733643,317
1085,230.36017720353703,15,-3.8353597506733643,317
1100,226.52481745286366,15,-3.8353597506733643,317
1115,222.68945770219028,15,-3.8353597506733643,317
1130,218.8540979515169,15,-3.8353597506733643,317
1145,215.01873820084353,15,-3.8353597506733643,317
1160,211.18337845017015,15,-3.8353597506733643,317
1175,207.34801869949678,15,-3.8353597506733643,317
1190,203.5126589488234,15,-3.8353597506733643,317
1205,199.67729919815002,15,-3.8353597506733643,317
1220,195.84193944747665,15,-3.8353597506733643,317
1235,192.00657969680327,15,-3.8353597506733643,317
1250,188.1712199461299,15,-3.8353597506733643,317
1265,184.33586019545652,15,-3.8353597506733643,317
1280,180.50050044478314,15,-3.8353597506733643,317
1295,176.66514069410977,15,-3.8353597506733643,317
1310,172.8297809434364,15,-3.8353597506733643,317
1325,168.994421192763,15,-3.8353597506733643,317
1325,168.994421192763,-15,-3.8353597506733643,317
1310,165.15906144208964,-15,-3.8353597506733643,317
1295,161.32370169141626,-15,-3.8353597506733643,317
1280,157.48834194074288,-15,-3.8353597506733643,317
1265,153.6529821900695,-15,-3.8353597506733643,317
1250,149.81762243939613,-15,-3.8353597506733643,317
1235,145.98226268872276,-15,-3.8353597506733643,317
1220,142.14690293804938,-15,-3.8353597506733643,317
1205,138.311543187376,-15,-3.8353597506733643,317
1190,134.47618343670263,-15,-3.8353597506733643,317
1175,130.64082368602925,-15,-3.8353597506733643,317
1160,126.80546393535589,-15,-3.8353597506733643,317
1145,122.97010418468253,-15,-3.8353597506733643,317
1130,119.13474443400916,-15,-3.8353597506733643,317
1115,115.2993846833358,-15,-3.8353597506733643,317
1100,111.46402493266244,-15,-3.8353597506733643,317
1085,107.62866518198908,-15,-3.8353597506733643,317
1070,103.79330543131572,-15,-3.8353597506733643,317
1055,99.95794568064235,-15,-3.8353597506733643,317
1040,96.12258592996899,-15,-3.8353597506733643,317
1025,92.28722617929563,-15,-3.8353597506733643,317
1010,88.45186642862227,-15,-3.8353597506733643,317
995,84.6165066779489,-15,-3.8353597506733643,317
980,80.78114692727554,-15,-3.8353597506733643,317
965,76.94578717660218,-15,-3.8353597506733643,317
950,73.11042742592882,-15,-3.8353597506733643,317
935,69.27506767525546,-15,-3.8353597506733643,317
920,65.4397079245821,-15,-3.8353597506733643,317
905,61.60434817390873,-15,-3.8353597506733643,317
890,57.76898842323537,-15,-3.8353597506733643,317
875,53.93362867256201,-15,-3.8353597506733643,317
860,50.098268921888646,-15,-3.8353597506733643,317
845,46.262909171215284,-15,-3.8353597506733643,317
830,42.42754942054192,-15,-3.8353597506733643,317
815,38.59218966986856,-15,-3.8353597506733643,317
800,34.7568299191952,-15,-3.8353597506733643,317
785,30.921470168521832,-15,-3.8353597506733643,317
770,27.086110417848467,-15,-3.8353597506733643,317
755,23.2507506671751,-15,-3.8353597506733643,317
740,19.415390916501735,-15,-3.8353597506733643,317
725,15.580031165828371,-15,-3.8353597506733643,317
725,15.580031165828371,-15,3.8353597506733643,317
710,19.415390916501735,-15,3.8353597506733643,317
695,23.2507506671751,-15,3.8353597506733643,317
680,27.086110417848467,-15,3.8353597506733643,317
665,30.921470168521832,-15,3.8353597506733643,317
650,34.7568299191952,-15,3.8353597506733643,317
635,38.59218966986856,-15,3.8353597506733643,317
620,42.42754942054192,-15,3.8353597506733643,317
605,46.262909171215284,-15,3.8353597506733643,317
